name,brand,quantity,generic_name,image_url,categories,labels,allergens,nutriscore,nova_group,ecoscore,origins
Kräuter Frischecreme,Weißenhorner,150 g,Frischkäse,https://images.openfoodfacts.org/images/products/402/833/232/0111/10.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cream-cheeses,en:no-gluten|en:organic|en:eu-organic|en:non-eu-agriculture|en:bioland|en:de-oko-001|en:eu-agriculture|en:eu-non-eu-agriculture|en:green-dot,en:celery|en:milk,d,4,c,
Sauce arrabbiatz,Bertolli,,Nudelsoße,https://images.openfoodfacts.org/images/products/871/224/723/2275/2.400.jpg,en:condiments|en:sauces|en:pasta-sauces,en:vegetarian|en:vegan,,c,,,
Tofu-Gewürz,Violas’,50 g,,https://images.openfoodfacts.org/images/products/00044394/1.400.jpg,en:condiments|en:groceries,,,,,,
Schwarze Oliven,Sol & Mar,910g,Gewürzgurken,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:pickles|en:olive-tree-products|en:plant-based-pickles|en:olives|en:black-olives|en:pitted-olives|en:black-pitted-olives,en:made-in-spain,,e,3,,"Espagne,Alicante"
Orangen-Sticks Orangenfruchteis,Jeden Tag,660 g,,https://images.openfoodfacts.org/images/products/430/618/842/6240/1.400.jpg,en:desserts|en:frozen-foods|en:frozen-desserts,,,,,,
Kräutersalz - Fach 16 + 21,Bad Reichenhaller,300g,Salz,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:salts|en:table-salts|en:groceries,en:no-gluten|en:vegetarian|en:vegan|en:no-flavour-enhancer,en:celery,,4,a,
Dänisches Rauchsalz,Biova Gewürze,100g,Salz,https://images.openfoodfacts.org/images/products/426/011/411/9036/1.400.jpg,en:condiments|en:salts,en:fsc|en:fsc-mix,,,2,a,
Pfefferoni scharf-pikant,Liakada,90g Abtropfgewicht,Gewürzgurken,https://images.openfoodfacts.org/images/products/401/320/010/5204/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:pickles|en:canned-vegetables|en:plant-based-pickles|en:pickled-vegetables|en:pickled-peppers,en:no-gluten|en:no-lactose,de:natriummetabisulfit,d,3,,Südamerika
Schoko Nüsse Knister,Douceur,,Vollmilchschokolade,https://images.openfoodfacts.org/images/products/26143460/3.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bonbons|en:chocolates|en:milk-chocolates,en:nutriscore|en:nutriscore-grade-e,en:milk,e,4,,
Chili Peppers - gefüllt,tegut...,150 g,Gemüse,https://images.openfoodfacts.org/images/products/430/572/005/5238/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:vegetables|en:canned-vegetables|en:sweet-peppers|en:canned-peppers|en:canned-red-peppers,,en:milk,d,4,a,
Tofu-Seitan Taler Paniert,Tegut,160 g (2 x 80 g),,,en:vegan-products|en:meat-alternatives|en:vegetarian-patties|en:vegan-patties,en:vegetarian|en:organic|en:eu-organic|en:vegan|en:it-bio-014,en:gluten|en:mustard|en:soybeans,c,4,a,
Aprikosen Getrocknet & Entsteint,Trader Joe's,200g,Obst,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:fruits-based-foods|en:dried-products|en:fruits|en:dried-plant-based-foods|en:apricots|en:dried-fruits|en:dried-apricots,en:nutriscore|en:nutriscore-grade-c,en:sulphur-dioxide-and-sulphites,c,1,c,
Lavasalz,Mar de Nube,100g,Salz,https://images.openfoodfacts.org/images/products/843/078/619/0657/2.400.jpg,en:condiments|en:salts|en:gewurzsalz|en:groceries,,,,2,a,
Schokoladen Eis,Penny,,,,en:plant-based-foods-and-beverages|en:dairy-substitutes|en:desserts|en:frozen-foods|en:vegan-products|en:frozen-desserts|en:non-dairy-desserts|en:ice-creams-and-sorbets|en:plant-based-ice-creams,,,d,,,
Zaziki SahneQuark,Sachsenland,200 g,Soße,https://images.openfoodfacts.org/images/products/401/285/000/4332/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:condiments|en:sauces|en:quarks|en:herb-quarks|en:tzatzikis,,en:milk,d,4,,Sachsen
Pomodori Contadina,Tedone,1pcs,Gemüse,https://images.openfoodfacts.org/images/products/800/165/350/0116/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:vegetables|en:tomatoes-and-their-products|en:tomatoes,,,d,,a,
"Veganer Ei-Ersatz, Bio",Ruf,,Eier,https://images.openfoodfacts.org/images/products/400/280/902/1619/1.400.jpg,en:farming-products|en:eggs,en:no-gluten|en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung,,c,,c,
Apfel-Birnen-Mark,Go Öko,360 g,Apfelmus,https://images.openfoodfacts.org/images/products/571/287/246/9827/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:desserts|en:fruits-based-foods|en:compotes|en:apple-compotes|en:applesauces|de:fruchtmus,en:organic|en:eu-organic|de:eg-öko-verordnung|en:de-oko-070,,a,1,,
Wurst - Italienische Mortadella,Wilhelm brandenburg,1pcs,,https://images.openfoodfacts.org/images/products/433/725/667/4041/1.400.jpg,en:meats-and-their-products|en:prepared-meats|fr:charcuteries-cuites|en:mortadella,,en:nuts,e,4,e,Italien
Puten-Nudel Auflauf,Maggi,1pcs,,https://images.openfoodfacts.org/images/products/761/303/541/4297/1.400.jpg,en:dried-products|en:meals|en:dried-products-to-be-rehydrated|en:dried-meals,,,,,,
Bergader Almkäse Nussig Leicht,Bergader,175 g,Käse,https://images.openfoodfacts.org/images/products/400/640/206/3359/2.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses,en:no-gluten|en:no-lactose,en:milk,d,3,c,"en:bayern, bad-aibling"
Hafer Flocken extra zart BioBio,BioBio,"1 Pck, 500 g",,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:rolled-flakes|en:rolled-oats,en:german-agricultural-society|en:organic|en:eu-organic|en:gold-medal-of-the-german-agricultural-society|en:2023-gold-medal-of-the-german-agricultural-society|en:de-oko-005|en:fsc|en:fsc-mix|en:nutriscore|en:nutriscore-grade-a,,a,,,
Birnen Marmelade,Schwartau,270g,Aufstrich,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:citrus-jams|en:marmalades|en:orange-jams,,,d,,a,
Backmischung Schokino mit Glasur,Dr. Oetker,495g,Kuchen,https://images.openfoodfacts.org/images/products/400/052/102/9968/4.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:cooking-helpers|en:baking-mixes|en:dessert-mixes|en:pastry-helpers|en:cake-mixes,en:nutriscore|en:nutriscore-grade-e|en:rainforest-alliance,en:gluten|en:milk|en:nuts|en:soybeans,,4,,
Fleischklößchen in Tomatensauce,Aldi,540g,,https://images.openfoodfacts.org/images/products/406/146/463/5173/1.400.jpg,en:canned-foods|en:meats-and-their-products|en:meals|en:meat-preparations|en:canned-meals,en:nutriscore|en:nutriscore-grade-d|de:atc,en:celery|en:gluten|en:mustard|en:sesame-seeds,d,4,,
"Sardinen mit Zitrone, Thymian und Lorbeerblatt",LES MOUETTES D'ARVOR,115 g,Fisch,,en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:sardines|en:canned-sardines|fr:sardines-au-citron-thym-et-laurier,en:produced-in-brittany,en:fish,a,3,e,
Bio befand Schinkenwurst,Berief,,,https://images.openfoodfacts.org/images/products/400/479/003/4418/1.400.jpg,en:meat-alternatives|en:meat-analogues|en:vegetarian-sausages,en:nutriscore|en:nutriscore-grade-c,,d,,b,
Bio Kleine Wiener,Böklunder,,Wurst,https://images.openfoodfacts.org/images/products/400/040/424/3450/1.400.jpg,en:meats-and-their-products|en:prepared-meats|en:cured-sausages,,,e,,,
Zucker -Streusel,Back Family,75g,,https://images.openfoodfacts.org/images/products/406/145/816/3705/1.400.jpg,en:bread-coverings|en:cooking-helpers|en:food-decorations|en:pastry-helpers|en:sprinkles|en:multi-coloured-vermicelli,,,e,4,,
Französischer Ziegen Weichkäse - Edeka,Gut & Günstig,200 g,Weichkäse,https://images.openfoodfacts.org/images/products/431/150/162/4012/4.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:soft-cheeses|en:soft-cheeses-with-bloomy-rind|en:french-cheeses|en:goat-cheeses,en:german-agricultural-society|en:gold-medal-of-the-german-agricultural-society|en:2018-gold-medal-of-the-german-agricultural-society,,d,,,
Geflügel-Fleischwurst mit/ohne Knoblauch,Dulano,200g,Wurst,https://images.openfoodfacts.org/images/products/405/648/960/5157/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages|en:poultry-sausages,,,d,,,
Fein geräuchertes Putenfleisch,Wiltmann,,Wurst,https://images.openfoodfacts.org/images/products/700/181/654/7621/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages,en:low-or-no-fat|en:low-fat,,,,,
Leerdammer Original - mild-nussig,Leerdammer,140 g,,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:kase|en:scheibenkase,en:no-gmos|de:ohne-gentechnik|en:fsc|en:fsc-mix,en:milk,e,3,,Pays-Bas
Vitalgebäck Kokosraspeln + Kürbiskerne,Biscotto,200g,Kekse,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:pastries,,en:gluten|en:milk|en:sesame-seeds|en:soybeans,e,4,d,
Milch-Jumbo-Riegel - Nuss-Nugat-Creme,Aldi,150 g (7 Stück),,https://images.openfoodfacts.org/images/products/406/145/802/2194/7.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars|en:candy-chocolate-bars,en:fair-trade|en:german-agricultural-society|en:fairtrade-international|en:sustainable-farming|de:dlg-jährlich-prämiert|en:nutriscore|en:nutriscore-grade-e|en:pefc|en:rainforest-alliance|en:rainforest-alliance-cocoa|en:utz-certified|en:utz-certified-cocoa|en:pefc-04-31-2056,en:eggs|en:gluten|en:milk|en:nuts|en:peanuts|en:soybeans,e,4,,
Erdbeer Joghurt Riegel,Mister Choc,200 g,Vollmilchschokolade,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars|en:chocolates|en:milk-chocolates|en:candy-chocolate-bars,en:nutriscore|en:nutriscore-grade-e|en:rainforest-alliance|en:rainforest-alliance-cocoa,en:milk|en:soybeans,e,4,e,
Deutsche Markenbutter,Privatmolkerei Bechtel      Ein gutes Stück Bayern,250 g,Aufstrich,https://images.openfoodfacts.org/images/products/20281687/5.400.jpg,en:dairies|en:fats|en:spreads|en:spreadable-fats|en:animal-fats|en:dairy-spreads|en:milkfat|en:butters|en:streichfette-milch-und-nichtmilcherzeugnisse,en:no-gmos|de:ohne-gentechnik,,e,,c,pl:niemcy
Risoni aus Hülsenfrüchten,Barilla,300g,Nudeln,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:specific-products|en:pastas|en:products-for-specific-diets|en:products-without-gluten|en:gluten-free-pasta,en:no-gluten,,a,1,,
Marke Doppelrad,,,Käse,https://images.openfoodfacts.org/images/products/400/268/390/1182/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses,,,d,,d,
Pancake Backmischung,Koro,,,https://images.openfoodfacts.org/images/products/425/558/280/7844/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:cooking-helpers|en:dessert-mixes|en:pancake-mixes,en:vegetarian|en:vegan,,,,,
Vegetarische Bolognese Sauce,enerBiO,360g,Nudelsoße,,en:condiments|en:sauces|en:pasta-sauces|en:groceries,en:organic|en:vegetarian|en:eu-organic|en:non-eu-agriculture|en:vegan|de:eg-öko-verordnung|en:de-oko-013|en:eu-agriculture|en:eu-non-eu-agriculture,en:celery|en:gluten|en:mustard|en:gluten,c,4,,
NUR Fruchtjoghurt mild Erdbeere - Apfel,Edeka,150g,Fruchtjoghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts|en:fruit-yogurts-with-fruit-chunks,en:organic,en:milk,b,1,b,
Fuego Tortilla Chips Sweet Paprika Merken,Fuego,150 g,Chips,https://images.openfoodfacts.org/images/products/400/755/230/8727/2.400.jpg,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps|en:corn-chips,en:made-in-belgium,,e,,b,
Artischockenherzen geviertelt in Lake,Tesoros del Sur,340 g / 200 g,Gemüse,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:vegetables-based-foods|en:vegetables|en:vegetable-rods|en:artichokes|en:artichoke-hearts,en:vegetarian|en:vegan|en:nutriscore|en:nutriscore-grade-a,,,,c,
Kuchenglasur Kakao,Aldi,1pcs,,https://images.openfoodfacts.org/images/products/406/145/812/7653/6.400.jpg,en:cooking-helpers|en:pastry-helpers,en:nutriscore,en:milk,,4,,
Adzukibohnen,Hak,,,https://images.openfoodfacts.org/images/products/872/060/062/0942/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:azuki-beans,en:vegetarian|en:vegan|en:nutriscore|en:nutriscore-grade-a,,,,,
Milchreis High-Protein Schoko-Banane,Müller,180 g,Milchreis,https://images.openfoodfacts.org/images/products/402/550/025/4063/8.400.jpg,en:desserts|en:puddings|en:rice-puddings,en:made-in-germany,en:milk,b,4,c,
Weiße Schokolade Kuvertüre,REWE,200g,Weiße Schokolade,https://images.openfoodfacts.org/images/products/438/884/401/7993/1.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:white-chocolates,de:pro-planet,en:milk,e,4,e,
Essbare Rentiere aus Oblate,Back Family,2 g,,https://images.openfoodfacts.org/images/products/406/145/812/4294/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:festive-foods|en:christmas-foods-and-drinks|en:christmas-sweets,,en:soybeans,c,4,,
Lorenz Crunchips Fiesta Aioli,Crunchips,150 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/401/807/767/9544/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:flavoured-potato-crisps,en:no-gluten|en:vegetarian|en:vegan|en:nutriscore|en:nutriscore-grade-d|en:with-sunflower-oil,,d,4,,Deutschland
Bio-Dinkel-Vollkornmehl,Bio Bio,1000g,Mehl,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:flours|en:cereal-flours|en:wheat-flours|en:spelt-flours,en:organic|en:eu-organic|en:naturland|en:nutriscore|en:nutriscore-grade-a,,a,,,
Feinschmecker Sauce Hollandaise,Delikato,300ml,Soße,https://images.openfoodfacts.org/images/products/406/145/816/5761/1.400.jpg,en:condiments|en:sauces|en:hollandaise-sauce,,en:eggs,d,4,e,
Klassicher Kartoffelsalat mit Gurke & Zwiebeln,Homann,400g,,https://images.openfoodfacts.org/images/products/403/080/003/8046/3.400.jpg,en:meals|en:prepared-salads|en:potato-dishes|en:potato-salads,,en:eggs|en:mustard,c,4,c,
Wok Würzer,Bamboo Garden,,,https://images.openfoodfacts.org/images/products/402/390/054/2841/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:spice-mix|en:groceries,,,,,e,
Currywursttopf mit Paprika und Kartoffeln,Dreistern,400g,,https://images.openfoodfacts.org/images/products/400/627/613/4223/3.400.jpg,en:meals|de:currywurst,en:made-in-germany,,c,,,
Erbsen mit Möhren klein Dose,Ja!,265g,Erbsen,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:peas,,,c,,,
Grünes Curry mit Gemüse,Real Thai,300 g,,https://images.openfoodfacts.org/images/products/885/813/507/1028/2.400.jpg,en:meals|en:groceries,,en:soybeans,c,3,,
Pilchard Sardinen In Olivenöl,Fish Tales,120 g,Fisch,https://images.openfoodfacts.org/images/products/871/883/690/1829/1.400.jpg,en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:sardines|en:canned-sardines|en:sardines-in-oil|en:sardines-in-olive-oil,en:sustainable|en:sustainable-fishery|en:sustainable-seafood-msc,en:fish,a,3,d,"United Kingdom,Great Britain,Cornwall"
Marmelinchen,,,Aufstrich,https://images.openfoodfacts.org/images/products/404/724/706/2442/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams,,,,,b,
Kartoffel Gyros Auflauf,Eridanous,300 g,,https://images.openfoodfacts.org/images/products/405/648/929/0704/4.400.jpg,en:meals,,en:celery|en:eggs|en:gluten|en:milk|en:mustard,c,4,,
